date,location,people_vaccinated,people_fully_vaccinated
2022-10-04,Wyoming,344381,
2022-10-05,Wyoming,344906,301951
2022-10-06,Wyoming,344906,
2022-10-07,Wyoming,344906,
2022-10-08,Wyoming,344906,
2022-10-09,Wyoming,344906,
2022-10-10,Wyoming,344906,
2022-10-11,Wyoming,344906,
2022-10-12,Wyoming,345519,302399
2022-10-13,Wyoming,345519,
2022-10-14,Wyoming,345519,
2022-10-15,Wyoming,345519,
2022-10-16,Wyoming,345519,
2022-10-17,Wyoming,345519,
2022-10-18,Wyoming,345519,
2022-10-19,Wyoming,346207,302903
2022-10-20,Wyoming,346207,
2022-10-21,Wyoming,346207,
2022-10-22,Wyoming,346207,
2022-10-23,Wyoming,346207,
2022-10-24,Wyoming,346207,
2022-10-25,Wyoming,346207,
2022-10-26,Wyoming,346922,303354
2022-10-27,Wyoming,346922,
2022-10-28,Wyoming,346922,
2022-10-29,Wyoming,346922,
2022-10-30,Wyoming,346922,
2022-10-31,Wyoming,346922,
2022-11-01,Wyoming,346922,
2022-11-02,Wyoming,348109,304245
2022-11-03,Wyoming,348109,
2022-11-04,Wyoming,348109,
2022-11-05,Wyoming,348109,
2022-11-06,Wyoming,348109,
2022-11-07,Wyoming,348109,
2022-11-08,Wyoming,348109,
2022-11-09,Wyoming,348712,304589
